date,oil_price,gas_price,oilrig_count,gasrig_count,totalrig_count,onshore_count,offshore_count,totalwell_count,oilwell_count,gaswell_count,oilimports_amount_x,oilimports_amount_y,oilexports_amount_x,oilexports_amount_y,oilproduction_amount_x,oilproduction_amount_y,oilconsumption_amount_x,oilconsumption_amount_y,oilstorage_amount_x,oilstorage_amount_y,oilstoragechange_amount,oildaysofsupply,gasimports_amount,gasexports_amount,gasproduction_amount,gasconsumption_amount,gasstorage_amount,uspopulation,usemissions
1976-07-01,,,,,1597.0,1465.0,132.0,3213.0,1343.0,795.0,7883.645,,242.484,,8127.161,,16606.742,,282.599,,,,73.108,5.997,72.0,1372.0,5412.0,,
1976-06-01,,,,,1546.0,1426.0,120.0,3447.0,1543.0,781.0,7474.433,,212.767,,8094.433,,16824.567,,281.715,,,,75.785,4.755,70.0,1335.0,5116.0,,
1976-05-01,,,,,1496.0,1375.0,121.0,3157.0,1385.0,708.0,6323.065,,179.419,,8124.516,,15977.387,,283.982,,,,81.65,4.664,72.0,1434.0,4827.0,,
1976-04-01,,,,,1480.0,1356.0,124.0,3256.0,1468.0,659.0,6595.333,,222.0,,8077.0,,16671.533,,286.628,,,,85.94,5.64,69.0,1508.0,4607.0,,
1976-03-01,,,,,1540.0,1408.0,132.0,3373.0,1495.0,708.0,6686.677,,184.677,,8232.194,,17302.0,,283.112,,,,84.91,6.007,73.0,1721.0,4496.0,,
1976-02-01,,,,,1594.0,1468.0,126.0,3024.0,1288.0,691.0,6711.793,,241.276,,8231.207,,17509.276,,277.414,,,,78.024,5.337,71.0,1938.0,4617.0,,
1976-01-01,,,,,1711.0,1588.0,123.0,3891.0,1709.0,866.0,6713.613,,155.774,,8231.774,,18646.903,,289.296,,,,84.395,5.323,75.0,2291.0,4817.0,218035.0,
1975-12-01,,,,,1793.0,1677.0,116.0,3414.0,1492.0,675.0,6425.323,,261.613,,8253.548,,18185.0,,271.354,,,,85.867,7.748,75.0,2049.0,5374.0,,
1975-11-01,,,,,1757.0,1644.0,113.0,3340.0,1430.0,673.0,6419.0,,165.9,,8277.867,,15777.233,,270.95,,,,80.761,5.202,70.0,1640.0,5691.0,,
1975-10-01,,,,,1716.0,1604.0,112.0,3936.0,1720.0,842.0,6329.161,,186.968,,8324.419,,16376.613,,269.584,,,,80.468,5.987,71.0,1544.0,5706.0,,
1975-09-01,,,,,1699.0,1586.0,113.0,3544.0,1496.0,788.0,6804.267,,205.3,,8279.633,,15767.833,,259.446,,,,73.606,6.037,70.0,1370.0,5553.0,,
1975-08-01,,,,,1645.0,1533.0,112.0,3577.0,1545.0,838.0,6298.258,,202.871,,8248.774,,15806.29,,256.616,,,,75.311,6.288,73.0,1369.0,,,
1975-07-01,,,,,1617.0,1508.0,109.0,3330.0,1450.0,731.0,5958.968,,185.677,,8335.742,,15739.871,,264.157,,,,80.037,8.091,73.0,1313.0,,,
1975-06-01,,,,,1613.0,1507.0,106.0,3188.0,1434.0,673.0,5406.3,,224.433,,8420.8,,15610.033,,276.132,,,,76.307,3.624,71.0,1257.0,,,
1975-05-01,,,,,1592.0,1490.0,102.0,3029.0,1352.0,634.0,5214.032,,202.419,,8378.774,,15155.258,,280.961,,,,79.818,6.677,73.0,1331.0,,,
1975-04-01,,,,,1605.0,1503.0,102.0,2953.0,1333.0,587.0,5040.3,,190.433,,8456.6,,16048.3,,281.908,,,,82.132,5.815,73.0,1575.0,,,
1975-03-01,,,,,1651.0,1549.0,102.0,2876.0,1314.0,534.0,5730.0,,213.097,,8493.452,,16315.355,,279.989,,,,83.38,6.265,75.0,1903.0,,,
1975-02-01,,,,,1611.0,1518.0,93.0,2467.0,1067.0,539.0,6176.107,,248.0,,8591.143,,17084.357,,276.755,,,,74.496,6.982,71.0,1939.0,,,
1975-01-01,,,,,1615.0,1521.0,94.0,3067.0,1315.0,613.0,6860.645,,228.065,,8454.968,,18003.903,,270.462,,,,80.824,3.959,77.0,2248.0,,215973.0,
1974-12-01,,,,,1643.0,1540.0,103.0,2961.0,1289.0,541.0,6666.806,,231.097,,8526.516,,18012.968,,265.02,,,,86.454,6.966,74.0,2104.0,4962.0,,
1974-11-01,,,,,1596.0,1497.0,99.0,2729.0,1105.0,526.0,6798.4,,186.467,,8568.8,,17351.267,,271.144,,,,83.107,7.039,71.0,1827.0,,,
1974-10-01,,,,,1584.0,1493.0,91.0,3063.0,1281.0,633.0,6175.161,,220.871,,8611.258,,17050.032,,269.437,,,,82.625,5.332,73.0,1706.0,5445.0,,
1974-09-01,,,,,1527.0,1437.0,90.0,2726.0,1083.0,569.0,6051.8,,170.867,,8442.933,,16023.8,,266.726,,,,70.511,6.397,72.0,1537.0,,,
1974-08-01,,,,,1518.0,1426.0,92.0,2825.0,1210.0,554.0,6361.194,,247.226,,8698.871,,16549.71,,264.84,,,,76.037,5.332,74.0,1510.0,,,
1974-07-01,,,,,1480.0,1387.0,93.0,2972.0,1253.0,604.0,6536.516,,253.194,,8780.129,,16348.742,,268.686,,,,73.247,8.072,75.0,1514.0,,,
1974-06-01,,,,,1432.0,1342.0,90.0,2771.0,1229.0,595.0,6359.967,,238.4,,8780.233,,16117.133,,268.765,,,,74.245,7.61,71.0,1439.0,,,
1974-05-01,,,,,1413.0,1319.0,94.0,2823.0,1191.0,604.0,6493.355,,246.548,,8910.581,,15725.677,,269.455,,,,79.764,5.481,76.0,1608.0,,,
1974-04-01,,,,,1381.0,1280.0,101.0,2716.0,1137.0,624.0,5979.633,,243.333,,8953.967,,15928.5,,256.385,,,,83.371,6.273,73.0,1691.0,,,
1974-03-01,,,,,1367.0,1272.0,95.0,2629.0,1077.0,657.0,5273.806,,195.613,,8965.387,,16103.71,,244.665,,,,85.19,6.677,78.0,2003.0,,,
1974-02-01,,,,,1355.0,1264.0,91.0,2224.0,883.0,545.0,5216.036,,202.857,,9142.214,,17365.714,,240.723,,,,78.919,5.949,72.0,2054.0,,,
1974-01-01,,,,,1372.0,1283.0,89.0,2462.0,909.0,686.0,5370.71,,206.71,,8933.871,,17285.871,,233.035,,,,85.815,5.661,79.0,2230.0,,213854.0,
1973-12-01,,,,,1405.0,1318.0,87.0,2386.0,822.0,590.0,6055.774,,227.806,,9063.226,,17538.355,,242.478,,,,88.466,8.481,78.0,2182.0,4898.0,,
1973-11-01,,,,,1390.0,1304.0,86.0,2433.0,911.0,616.0,6922.333,,202.567,,9160.967,,18492.033,,249.998,,,,85.784,5.545,75.0,1905.0,,,
1973-10-01,,,,,1334.0,1250.0,84.0,2538.0,896.0,694.0,6632.613,,222.032,,9223.871,,17202.226,,246.297,,,,92.151,5.473,76.0,1708.0,,,
1973-09-01,,,,,1266.0,1183.0,83.0,2333.0,898.0,574.0,6411.467,,243.0,,9065.3,,16656.3,,241.276,,,,81.157,6.403,74.0,1527.0,,,
1973-08-01,,,,,1222.0,1140.0,82.0,2690.0,978.0,690.0,6591.129,,218.161,,9168.548,,17498.839,,248.314,,,,84.4,8.726,77.0,1582.0,,,
1973-07-01,,,,,1156.0,1075.0,81.0,2367.0,857.0,615.0,6178.935,,240.742,,9217.129,,16372.387,,243.673,,,,79.428,5.744,76.0,1558.0,,,
1973-06-01,,,,,1118.0,1042.0,76.0,2279.0,915.0,543.0,5890.267,,215.433,,9213.933,,16481.333,,248.857,,,,79.121,4.131,74.0,1534.0,,,
1973-05-01,,,,,1046.0,974.0,72.0,2298.0,891.0,598.0,5840.935,,237.387,,9262.387,,16625.806,,257.867,,,,85.844,8.741,77.0,1729.0,,,
1973-04-01,,,,,993.0,914.0,79.0,1883.0,679.0,546.0,5593.367,,275.567,,9291.9,,15920.533,,248.783,,,,88.407,8.017,73.0,1835.0,,,
1973-03-01,,,,,1049.0,959.0,90.0,2151.0,846.0,494.0,6610.161,,224.194,,9271.935,,17216.226,,244.131,,,,91.581,4.021,77.0,2015.0,,,
1973-02-01,,,,,1126.0,1037.0,89.0,1896.0,695.0,454.0,6507.286,,260.964,,9395.214,,19094.143,,235.362,,,,83.87,6.079,79.0,2126.0,,,
1973-01-01,,,,,1219.0,1120.0,99.0,2166.0,779.0,519.0,5857.097,,210.613,,9175.935,,18712.645,,237.469,,,,92.694,5.808,79.0,2348.0,,211909.0,
2021-04-02,,,,,,,,,,,,8818.0,,8179.0,,10900.0,,19236.0,,1136086.0,,34.5,,,,,,,
2020-12-25,,,,,,,,,,,,7360.0,,9281.0,,11000.0,,19317.0,,1131554.0,,34.7,,,,,,,
2020-11-27,,,,,,,,,,,,7800.0,,8719.0,,11100.0,,18468.0,,1126232.0,,35.1,,,,,,,
2020-04-10,,,,,,,,,,,,7502.0,,9783.0,,12300.0,,13797.0,,1138585.0,,35.3,,,,,,,
2019-07-05,,,,,,,,,,,,9988.0,,8337.0,,12300.0,,21261.0,,1103810.0,,26.5,,,,,,,
2019-04-19,,,,,,,,,,,,10000.0,,8230.0,,12200.0,,20420.0,,1109759.0,,28.5,,,,,,,
2018-11-23,,,,,,,,,,,,10096.0,,8714.0,,11700.0,,20563.0,,1101049.0,,26.8,,,,,,,
2018-03-30,,,,,,,,,,,,10604.0,,6919.0,,10460.0,,21203.0,,1090788.0,,25.4,,,,,,,
2017-04-14,,,,,,,,,,,,9793.0,,5867.0,,9252.0,,19460.0,,1223654.0,,32.1,,,,,,,
2016-03-25,,,,,,,,,,,,9470.0,,4772.0,,9022.0,,19479.0,,1198928.0,,31.5,,,,,,,
2015-07-03,,,,,,,,,,,,9622.0,,4312.0,,9604.0,,19259.0,,1127937.0,,26.3,,,,,,,
2015-04-03,,,,,,,,,,,,10306.0,,4260.0,,9404.0,,19099.0,,1140614.0,,28.7,,,,,,,
2014-07-04,,,,,,,,,,,,9088.0,,3392.0,,8514.0,,19248.0,,1041794.0,,22.1,,,,,,,
2014-04-18,,,,,,,,,,,,9667.0,,3609.0,,8360.0,,18051.0,,1060446.0,,23.5,,,,,,,
2013-03-29,,,,,,,,,,,,9783.0,,2894.0,,7151.0,,18966.0,,1056085.0,,24.7,,,,,,,
2012-04-06,,,,,,,,,,,,10350.0,,2734.0,,6040.0,,19005.0,,1035328.0,,23.4,,,,,,,
2011-04-22,,,,,,,,,,,,12353.0,,2222.0,,5610.0,,19588.0,,1067539.0,,24.1,,,,,,,
2010-12-24,,,,,,,,,,,,11478.0,,2252.0,,5575.0,,20749.0,,1044625.0,,21.3,,,,,,,
2010-04-02,,,,,,,,,,,,12323.0,,1644.0,,5473.0,,18907.0,,1062138.0,,23.6,,,,,,,
2009-12-25,,,,,,,,,,,,10414.0,,1945.0,,5512.0,,19062.0,,1034096.0,,22.2,,,,,,,
2009-07-03,,,,,,,,,,,,12092.0,,1863.0,,5171.0,,18494.0,,1052501.0,,22.1,,,,,,,
2009-04-10,,,,,,,,,,,,12261.0,,1735.0,,5482.0,,18239.0,,1062149.0,,24.6,,,,,,,
2008-07-04,,,,,,,,,,,,12538.0,,1444.0,,4960.0,,20320.0,,982508.0,,18.0,,,,,,,
2008-03-21,,,,,,,,,,,,12134.0,,1282.0,,5103.0,,20485.0,,993909.0,,20.3,,,,,,,
2007-04-06,,,,,,,,,,,,13225.0,,1221.0,,5179.0,,20823.0,,1004880.0,,21.2,,,,,,,
2006-11-24,,,,,,,,,,,,12755.0,,1325.0,,5030.0,,21158.0,,1013063.0,,21.5,,,,,,,
2006-04-14,,,,,,,,,,,,12501.0,,1093.0,,5125.0,,20415.0,,1015684.0,,22.4,,,,,,,
2005-11-25,,,,,,,,,,,,13465.0,,848.0,,4765.0,,20374.0,,986543.0,,20.5,,,,,,,
2005-03-25,,,,,,,,,,,,13516.0,,996.0,,5496.0,,20325.0,,985227.0,,19.8,,,,,,,
2004-12-31,,,,,,,,,,,,12647.0,,983.0,,5430.0,,20847.0,,949442.0,,17.6,,,,,,,
2004-12-24,,,,,,,,,,,,12461.0,,983.0,,5421.0,,21449.0,,952267.0,,17.8,,,,,,,
2004-11-26,,,,,,,,,,,,12974.0,,965.0,,5408.0,,20118.0,,948228.0,,17.8,,,,,,,
2004-06-11,,,,,,,,,,,,12643.0,,946.0,,5411.0,,20322.0,,948290.0,,18.0,,,,,,,
2004-04-09,,,,,,,,,,,,12112.0,,967.0,,5611.0,,20639.0,,932251.0,,19.0,,,,,,,
2004-01-02,,,,,,,,,,,,12078.0,,988.0,,5664.0,,19320.0,,890843.0,,16.5,,,,,,,
2003-12-26,,,,,,,,,,,,11899.0,,988.0,,5658.0,,20109.0,,890821.0,,16.6,,,,,,,
2003-11-28,,,,,,,,,,,,12032.0,,874.0,,5709.0,,19768.0,,900547.0,,17.5,,,,,,,
2003-07-04,,,,,,,,,,,,12250.0,,962.0,,5815.0,,20226.0,,874511.0,,17.1,,,,,,,
2003-04-18,,,,,,,,,,,,12920.0,,973.0,,5772.0,,19459.0,,869175.0,,17.6,,,,,,,
2002-11-29,,,,,,,,,,,,12176.0,,969.0,,5740.0,,20681.0,,865775.0,,18.0,,,,,,,
2002-07-05,,,,,,,,,,,,10159.0,,964.0,,5898.0,,19433.0,,876805.0,,19.4,,,,,,,
2002-03-29,,,,,,,,,,,,11529.0,,929.0,,5956.0,,19220.0,,869193.0,,21.5,,,,,,,
2001-11-23,,,,,,,,,,,,10553.0,,977.0,,5882.0,,19041.0,,837664.0,,19.5,,,,,,,
2001-04-13,,,,,,,,,,,,11907.0,,994.0,,5855.0,,19025.0,,839107.0,,20.0,,,,,,,
2000-04-21,,,,,,,,,,,,11515.0,,982.0,,5836.0,,18735.0,,860748.0,,19.4,,,,,,,
1999-12-31,,,,,,,,,,,,10030.0,,970.0,,6043.0,,20293.0,,842310.0,,18.9,,,,,,,
1999-12-24,,,,,,,,,,,,10081.0,,970.0,,6058.0,,20288.0,,844029.0,,18.9,,,,,,,
1999-04-02,,,,,,,,,,,,10450.0,,953.0,,5879.0,,18149.0,,898719.0,,22.7,,,,,,,
1998-12-25,,,,,,,,,,,,10699.0,,1022.0,,6437.0,,19450.0,,889231.0,,21.6,,,,,,,
1998-11-27,,,,,,,,,,,,9668.0,,985.0,,6401.0,,18703.0,,884001.0,,21.5,,,,,,,
1998-07-03,,,,,,,,,,,,9508.0,,963.0,,6311.0,,19592.0,,887485.0,,21.0,,,,,,,
1998-04-10,,,,,,,,,,,,10093.0,,956.0,,6407.0,,18264.0,,883325.0,,21.8,,,,,,,
1997-11-28,,,,,,,,,,,,9815.0,,964.0,,6416.0,,18485.0,,869108.0,,20.8,,,,,,,
1997-07-04,,,,,,,,,,,,10952.0,,881.0,,6338.0,,19309.0,,869677.0,,20.3,,,,,,,
1997-03-28,,,,,,,,,,,,9467.0,,992.0,,6409.0,,18360.0,,857317.0,,21.1,,,,,,,
1996-04-05,,,,,,,,,,,,9141.0,,977.0,,6441.0,,17941.0,,871553.0,,20.4,,,,,,,
1995-11-24,,,,,,,,,,,,9126.0,,835.0,,6484.0,,17321.0,,893847.0,,22.1,,,,,,,
1995-04-14,,,,,,,,,,,,7142.0,,958.0,,6597.0,,17114.0,,911122.0,,23.6,,,,,,,
1994-11-25,,,,,,,,,,,,8720.0,,910.0,,6626.0,,17381.0,,913413.0,,23.2,,,,,,,
1993-12-31,,,,,,,,,,,,7985.0,,864.0,,6857.0,,17178.0,,910560.0,,23.7,,,,,,,
1993-12-24,,,,,,,,,,,,7131.0,,864.0,,6854.0,,16958.0,,916963.0,,24.2,,,,,,,
1993-04-09,,,,,,,,,,,,8956.0,,986.0,,6883.0,,16753.0,,913006.0,,25.4,,,,,,,
1992-12-25,,,,,,,,,,,,7110.0,,1071.0,,7053.0,,18613.0,,875615.0,,22.6,,,,,,,
1992-04-17,,,,,,,,,,,,7796.0,,1114.0,,7353.0,,16008.0,,901631.0,,25.2,,,,,,,
1991-03-29,,,,,,,,,,,,6732.0,,1025.0,,7383.0,,17481.0,,897685.0,,25.5,,,,,,,
1990-04-13,,,,,,,,,,,,,,,,7310.0,,,,933138.0,,27.2,,,,,,,
1989-03-24,,,,,,,,,,,,,,,,7921.0,,,,883413.0,,25.1,,,,,,,
1987-12-25,,,,,,,,,,,,,,,,8348.0,,,,879336.0,,25.8,,,,,,,
1987-04-17,,,,,,,,,,,,,,,,8361.0,,,,820369.0,,24.0,,,,,,,
