,oilrig_count,oil_price,oilconsumption,oilproduction,oilstorage
2016-03-21,-2.322580645161338,0.29333333333332945,17.714285714286234,-4.571428571429351,656.285714285681
2016-03-22,-2.322580645161281,1.6866666666666745,17.714285714286234,-4.571428571427532,656.285714285681
2016-03-23,-2.322580645161281,-1.6299999999999955,17.714285714286234,-4.571428571427532,656.285714285681
2016-03-24,-2.322580645161281,-3.3100000000000023,17.714285714286234,-4.571428571429351,656.285714285681
2016-03-25,-2.322580645161281,-0.177500000000002,17.714285714286234,-4.571428571429351,656.285714285681
2016-03-26,-2.322580645161338,-0.07500000000000284,72.7142857142826,-4.285714285713766,-417.285714285681
2016-03-27,-2.322580645161281,-0.07499999999999574,127.71428571428623,-4.0,-1490.857142857043
2016-03-28,-2.322580645161281,-0.07499999999999574,127.71428571428623,-4.0,-1490.857142857043
2016-03-29,-2.322580645161281,-1.1175000000000068,127.71428571428623,-4.0,-1490.857142857276
2016-03-30,-2.322580645161281,-1.0800000000000054,127.71428571428623,-4.0,-1490.857142857276
2016-03-31,-2.322580645161338,0.030000000000001137,127.71428571428623,-4.0,-1490.857142857043
2016-04-01,-2.322580645161281,-1.5499999999999972,127.71428571428623,-4.0,-1490.857142857043
2016-04-02,-2.0946236559139493,-1.93333333333333,77.14285714285506,-6.428571428570649,202.28571428568102
2016-04-03,-1.8666666666666742,-0.7066666666666706,26.571428571427532,-8.857142857143117,1895.428571428638
2016-04-04,-1.8666666666666742,-0.7066666666666706,26.571428571427532,-8.857142857143117,1895.428571428638
2016-04-05,-1.8666666666666742,-0.13333333333332575,26.57142857143117,-8.857142857143117,1895.4285714284051
2016-04-06,-1.8666666666666742,3.440000000000005,26.57142857143117,-8.857142857143117,1895.4285714284051
2016-04-07,-1.8666666666666742,2.779999999999994,26.571428571427532,-8.857142857143117,1895.428571428638
2016-04-08,-1.8666666666666742,2.0,26.571428571427532,-8.857142857143117,1895.428571428638
2016-04-09,-1.8666666666666174,2.680000000000007,42.8571428571413,-7.857142857141298,1244.857142857276
2016-04-10,-1.8666666666666174,0.4799999999999969,59.1428571428587,-6.857142857143117,594.285714285681
2016-04-11,-1.8666666666666742,0.4799999999999969,59.1428571428587,-6.857142857143117,594.285714285681
2016-04-12,-1.8666666666666742,1.8999999999999986,59.142857142855064,-6.857142857143117,594.285714285681
2016-04-13,-1.8666666666666742,1.240000000000002,59.142857142855064,-6.857142857143117,594.285714285681
2016-04-14,-1.8666666666666742,-0.6699999999999946,59.1428571428587,-6.857142857143117,594.285714285681
2016-04-15,-1.8666666666666742,-1.3000000000000043,59.1428571428587,-6.857142857143117,594.285714285681
2016-04-16,-1.8666666666666742,-1.2700000000000031,-30.142857142858702,-5.571428571427532,582.5714285715949
2016-04-17,-1.8666666666666742,-0.4399999999999977,-119.42857142857247,-4.285714285713766,570.8571428570431
2016-04-18,-1.8666666666666742,-0.4399999999999977,-119.42857142857247,-4.285714285713766,570.8571428570431
2016-04-19,-1.8666666666666742,0.9200000000000017,-119.42857142856883,-4.285714285715585,570.8571428572759
2016-04-20,-1.8666666666666742,2.979999999999997,-119.42857142856883,-4.285714285715585,570.8571428572759
2016-04-21,-1.8666666666666742,2.299999999999997,-119.42857142857247,-4.285714285713766,570.8571428570431
2016-04-22,-1.8666666666666742,0.03999999999999915,-119.42857142857247,-4.285714285713766,570.8571428570431
2016-04-23,-1.8666666666666742,-0.7833333333333314,0.428571428572468,-18.285714285713766,682.714285714319
2016-04-24,-1.8666666666666742,-0.7266666666666666,120.28571428571377,-32.285714285713766,794.571428571362
2016-04-25,-1.8666666666666174,-0.7266666666666666,120.28571428571377,-32.285714285713766,794.571428571362
2016-04-26,-1.8666666666666174,0.4866666666666717,120.28571428571377,-32.285714285715585,794.5714285715949
2016-04-27,-1.8666666666666742,3.6199999999999974,120.28571428571377,-32.285714285715585,794.5714285715949
2016-04-28,-1.8666666666666742,3.509999999999998,120.28571428571377,-32.285714285713766,794.571428571362
2016-04-29,-1.8666666666666742,0.6899999999999977,120.28571428571377,-32.285714285713766,794.571428571362
2016-04-30,-1.8666666666666742,-0.46000000000000085,-391.13414285714316,-12.825357142855864,278.285714285681
2016-05-01,-1.8666666666666742,-0.8200000000000003,-902.5540000000001,6.635000000000218,-238.0
2016-05-02,-0.610752688172056,-0.8200000000000003,-320.36619999999675,-2.60950000000048,-793.1999999999534
2016-05-03,0.6451612903225623,-1.509999999999998,261.8215999999993,-11.85399999999936,-1348.3999999999069
2016-05-04,0.6451612903225623,-0.9799999999999969,261.8215999999993,-11.854000000001179,-1348.4000000001397
2016-05-05,0.6451612903226192,0.6799999999999997,261.8215999999993,-11.854000000001179,-1348.4000000001397
2016-05-06,0.6451612903226192,0.8099999999999952,261.8215999999993,-11.85399999999936,-1348.3999999999069
2016-05-07,0.6451612903225623,-0.12666666666666515,246.76794285714277,-7.498428571429031,-487.0571428569965
2016-05-08,0.6451612903225623,-0.7533333333333303,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-09,0.6451612903225623,-0.7533333333333303,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-10,0.6451612903225623,0.8533333333333317,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-11,0.6451612903226192,2.759999999999998,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-12,0.6451612903226192,1.9600000000000009,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-13,0.6451612903225623,0.00999999999999801,231.71428571428623,-3.142857142856883,374.285714285681
2016-05-14,0.6451612903225623,0.0799999999999983,64.7142857142826,-5.0,-416.71428571408615
2016-05-15,0.6451612903225623,1.0,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-16,0.6451612903225623,1.0,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-17,0.6451612903226192,1.0700000000000003,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-18,0.6451612903226192,0.3999999999999986,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-19,0.6451612903225623,-0.13000000000000256,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-20,0.6451612903225623,-0.44999999999999574,-102.28571428571377,-6.857142857143117,-1207.714285714319
2016-05-21,0.6451612903225623,-0.3399999999999963,-64.71428571428623,-8.0,-799.0
2016-05-22,0.6451612903225623,0.29999999999999716,-27.142857142858702,-9.142857142856883,-390.285714285681
2016-05-23,0.6451612903226192,0.29999999999999716,-27.142857142858702,-9.142857142856883,-390.285714285681
2016-05-24,0.6451612903226192,0.07000000000000028,-27.142857142855064,-9.142857142856883,-390.285714285681
2016-05-25,0.6451612903225623,0.980000000000004,-27.142857142855064,-9.142857142856883,-390.285714285681
2016-05-26,0.6451612903225623,0.9600000000000009,-27.142857142858702,-9.142857142856883,-390.285714285681
2016-05-27,0.6451612903225623,0.259999999999998,-27.142857142858702,-9.142857142856883,-390.285714285681
